Occupation,Age,Annual_Income,Interest_Rate,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Payment_Behaviour,Monthly_Balance,CONTRACT_CODE,APPROVED_AMOUNT,GRANT_DATE,EXPIRY_DATE,TENURE,TERM,LOAN_TYPE,LOAN_DESCRIPTION,LOAN_PRODUCT,LTYPE,BUSINESS_DATE,PRINCIPAL_OS,INTEREST_OS,PRINCIPAL_ARREARS,CURRENT_COMMITTMENT,INSTALLMENT_AMOUNT,INSTALLMENT_FREQ_PRINCIPAL,INSTALLMENT_FREQ_INTEREST,RISK_GRADE,ECONOMIC_SECTOR,INDUSTRY,SECTOR,TERM_OF_PAYMENT,COLLATTERAL,COLLATERAL_VALUE,year,Credit_Score,Occupation
Musician,35,15091.03,26.0,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",37.0,18,High_spent_Large_value_payments,265.00120334688893,1000361186366,16010.0,2020-12-09 00:00:00,2021-12-09 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,3623.02,1295.502,0.0,12386.98,0.0,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,42957.192,2021,Poor,Musician
Musician,35,15091.03,26.0,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",37.0,18,Low_spent_Small_value_payments,248.6011002941385,1000446061236,9450000.0,2021-12-08 00:00:00,2022-12-08 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,3144356.246,204955.534,0.0,0.0,5226233.02,0,0,RG3,Consumer and staff loans,Retail agriculture products,DOMESTIC TRADE,Half Yearly,Condominium,1197000000.0,2022,Poor,Musician
Musician,35,15091.03,26.0,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",37.0,18,Low_spent_Medium_value_payments,229.96183820401276,1000446411617,2000000.0,2021-12-10 00:00:00,2022-12-10 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,693166.4340000001,39508.11,0.0,0.0,1106081.06,0,0,RG4,Consumer and staff loans,Wsale of processed agrl pdts,DOMESTIC TRADE,Half Yearly,Condominium,958528545.2,2022,Poor,Musician
Architect,36,15091.03,26.0,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",37.0,18,Low_spent_Small_value_payments,154.87397253265874,1000303686887,73860.0,2019-12-27 00:00:00,2022-12-28 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,48532.07,201.896,0.0,25327.93,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,92116.08,2022,Poor,_______
Musician,36,15091.03,26.0,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",37.0,16,Low_spent_Small_value_payments,259.0864145727795,1000087696506,264993.12,2014-07-18 00:00:00,2024-07-25 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,95274.162,11592.57,0.0,0.0,3856.7,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,360288.968,2024,Poor,Musician
Musician,36,15091.03,26.0,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",36.0,21,Low_spent_Medium_value_payments,236.93433316751393,1000116423212,166770.0,2019-11-13 00:00:00,2024-11-28 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,157284.08,5130.526,0.0,9485.92,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,464016.5460000001,2024,Poor,Musician
Musician,36,15091.03,26.0,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",37.0,18,Low_spent_Small_value_payments,149.24024777696502,1000308220412,149550.0,2020-11-04 00:00:00,2024-12-29 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,149550.0,0.0,0.0,0.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,283481.06,2024,Poor,Musician
Scientist,19,54987.52_,10.0,Home Equity Loan,18.0,14,High_spent_Small_value_payments,528.0425776566568,1000343788308,57800.0,2020-09-21 00:00:00,2024-10-21 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,57750.73,6275.022,0.0,49.27,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,64255.08,2024,Standard,Scientist
Scientist,19,54987.52,10.0,Home Equity Loan,15.0,12,High_spent_Large_value_payments,596.8480449934003,1000459316233,700000.0,2022-02-28 00:00:00,2023-02-28 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,159705.472,59786.444,0.0,0.0,387056.56,0,0,RG3,Consumer and staff loans,Wholesale,DOMESTIC TRADE,Half Yearly,Condominium,1064396.91,2023,Standard,Scientist
Scientist,19,54987.52,10.0,Home Equity Loan,18.0,17,Low_spent_Medium_value_payments,592.2862235785794,1000280690008,128460.0,2019-04-15 00:00:00,2022-01-01 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,121079.27,1711.092,0.0,7380.73,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Retail Small/Med Enterprise,Monthly,Condominium,162204.872,2022,Standard,Scientist
Scientist,19,54987.52,10.0,Home Equity Loan,18.0,16,High_spent_Medium_value_payments,533.9971475,1000449695937,2000000.0,2021-12-31 00:00:00,2022-12-31 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,693166.4340000001,39508.11,0.0,0.0,1105875.88,0,0,RG2,Consumer and staff loans,Wholesale,DOMESTIC TRADE,Half Yearly,Condominium,958528545.2,2022,Standard,Scientist
Scientist,19,54987.52,10.0,Home Equity Loan,18.0,13,High_spent_Medium_value_payments,597.9648061184178,1000160141062,576670.89,2009-07-13 00:00:00,2020-07-12 00:00:00,Long Term,MEDIUM,TL,Home Loan ,HOME.RES,AA,2023-05-24,422427.584,2402.57,0.0,0.0,12165.16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,1140673.072,2020,Standard,Scientist
Scientist,19,54987.52,10.0,Home Equity Loan,18.0,15,Low_spent_Small_value_payments,378.60195216322614,1000135787985,100459.01,2009-09-07 00:00:00,2024-09-06 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325992165.007999,73.55,0.0,0.0,2.665204242303846e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,112910.286,2024,Standard,Scientist
Scientist,19,54987.52,10.0,Home Equity Loan,19.0,16,!@9#%8,579.3237738779635,1000420568828,1817553252.0,2021-07-16 00:00:00,2022-07-10 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN.CASHSEC,AA,2023-05-24,1497946657.294,309998314.606,0.0,0.0,1243484281.17,0,0,RG1,Consumer and staff loans,Fertilizer,Agricultur hunt forestry & fishing,Annually,Condominium,2306743488.728,2022,Standard,Scientist
Scientist,4670,54987.52,10.0,Home Equity Loan,18.0,17,Low_spent_Large_value_payments,326.0093690588536,1000237226813,30000000.0,2018-02-22 00:00:00,2021-02-16 00:00:00,Long Term,SHORT TERM,AL,Adv Against Pre-Shipment Export LC,REV.PRESHIP,AA,2023-05-24,9513212.498,6147404.04,0.0,0.0,32107594.47,0,0,RG4,Consumer and staff loans,Export of oilseeds,Export,Annually,Condominium,681665103.37,2021,Standard,Scientist
Doctor,38,7506.125,22.0,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",55.0,18,Low_spent_Large_value_payments,307.49833254341286,1000272352608,49104.0,2019-02-07 00:00:00,2022-02-07 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,49100.0,0.0,0.0,4.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,61367.636,2022,Poor,Doctor
Doctor,38,7506.125_,22.0,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",55.0,23,Low_spent_Small_value_payments,296.5542095,1000067414008,209153.7,2013-11-18 00:00:00,2023-11-18 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,87236.312,7951.51,0.0,0.0,1481.98,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,312662.224,2023,Poor,Doctor
Doctor,38,7506.125,22.0,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",50.0,16,Low_spent_Small_value_payments,247.6213421183062,1000243923941,79902.0,2021-09-16 00:00:00,2021-12-09 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,68277.78,227.552,0.0,11624.22,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,97570.78,2021,Poor,Doctor
Doctor,38,7506.125,22.0,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",56.0,16,Low_spent_Medium_value_payments,272.0068340122872,1000195409645,1200000.0,2017-02-09 00:00:00,2020-02-07 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,1001124.854,126827.41,0.0,0.0,37664.45,0,0,RG2,Consumer and staff loans,Wholesale,DOMESTIC TRADE,Monthly,Condominium,1942172.912,2020,Poor,Doctor
Doctor,38,7506.125,22.0,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",54.0,20,Low_spent_Small_value_payments,288.8279771350746,1000058262483,57644.59,2013-08-05 00:00:00,2023-08-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,41638.35799999999,131.324,0.0,0.0,781.92,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,72056.66,2023,Poor,Doctor
Doctor,38,7506.125,22.0,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",55.0,20,Low_spent_Small_value_payments,288.0585048227321,1000052497055,167975.63,2013-06-25 00:00:00,2023-06-25 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,4994.81,66.73,-2220.29,0.0,2287.02,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,198567.91,2023,Poor,Doctor
Doctor,38,7506.125_,22.0,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",55.0,20,High_spent_Small_value_payments,303.41244481797463,1000170052882,100873.73,2009-09-30 00:00:00,2024-09-29 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,1391.02,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,126092.16,2024,Standard,Doctor
Doctor,38,7506.125,22.0,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",53.0,21,High_spent_Small_value_payments,266.8539653203278,1000246468285,1049904.88,2018-05-17 00:00:00,2023-05-17 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,489129.8619999999,3326.216,0.0,0.0,27516.19,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,1852673.838,2023,Standard,Doctor
Engineer,43,17448.08,20.0,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",39.0,17,High_spent_Medium_value_payments,268.4645344661612,1000334664997,40650.0,2020-06-26 00:00:00,2023-06-26 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,36237.02,325.86,0.0,4412.98,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,48903.78000000001,2023,Poor,Engineer
Engineer,43,17448.08,20.0,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",39.0,16,!@9#%8,213.76745667914767,1000331012673,57800.0,2021-05-24 00:00:00,2024-12-23 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,57778.0,6275.022,0.0,22.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,64255.08,2024,Poor,Engineer
Engineer,43_,17448.08,20.0,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",39.0,20,!@9#%8,267.37773888593927,1000247028807,396755.48,2018-05-22 00:00:00,2023-05-22 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,158935.552,32152.108,0.0,0.0,10126.85,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,682213.24,2023,Poor,Engineer
Engineer,43,17448.08,20.0,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",42.0,17,High_spent_Small_value_payments,208.26344508224315,1000068295649,227474.96,2013-12-03 00:00:00,2023-12-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,129339.328,6231.161999999999,0.0,0.0,2624.3,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,288064.9019999999,2023,Poor,Engineer
Engineer,43,17448.08_,20.0,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",39.0,18,Low_spent_Medium_value_payments,248.6189531847379,1000284454999,750000.0,2019-05-27 00:00:00,2022-05-27 00:00:00,Long Term,MEDIUM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,384915.268,1768.516,0.0,0.0,27574.69,0,0,RG3,Consumer and staff loans,Wsale trades in Oth items n.e.c,DOMESTIC TRADE,Monthly,Condominium,1454328.522,2022,Standard,Engineer
Architect,43,17448.08,20.0,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",42.0,17,Low_spent_Medium_value_payments,243.9999035341373,1000382979536,800000.0,2021-03-03 00:00:00,2022-03-03 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,367089.604,61613.15,0.0,0.0,71857.68,0,0,RG3,Consumer and staff loans,Wholesale of beverages,DOMESTIC TRADE,Monthly,Condominium,2016410.158,2022,Standard,_______
Engineer,43,17448.08,20.0,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",39.0,17,High_spent_Large_value_payments,266.7217462402281,1000475679327,1500000.0,2022-05-11 00:00:00,2023-05-11 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,679282.672,5120.402,0.0,0.0,408547.82,0,0,RG3,Consumer and staff loans,Wsale of processed agrl pdts,DOMESTIC TRADE,Quarterly,Condominium,6264300.862000001,2023,Standard,Engineer
Engineer,43,17448.08,20.0,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",43.0,17,High_spent_Large_value_payments,251.20834279291802,1000448056914,1800000.0,2021-12-21 00:00:00,2022-12-21 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,693166.4340000001,39508.11,0.0,0.0,995472.96,0,0,RG2,Consumer and staff loans,Wholesale,DOMESTIC TRADE,Half Yearly,Condominium,958146365.3180001,2022,Standard,Engineer
Journalist,40,42241.19,11.0,Home Equity Loan,5.0,13,High_spent_Medium_value_payments,444.0239323,1000371283645,200820.0,2022-08-23 00:00:00,2024-08-24 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,200738.0,0.0,0.0,82.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,251228.58,2024,Good,Journalist
Journalist,40,42241.19,11.0,Home Equity Loan,5.0,11,Low_spent_Small_value_payments,439.13794040046537,1000381472136,500000.0,2021-02-25 00:00:00,2022-08-25 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,96746.564,0.0,0.0,0.0,94177.2,0,0,RG3,Consumer and staff loans,Rsale of agricultural raw-mats,DOMESTIC TRADE,Quarterly,Condominium,730426.186,2022,Good,Journalist
Journalist,40,42241.19,11.0,Home Equity Loan,5.0,16,Low_spent_Medium_value_payments,476.01840350084035,1000229992655,497286.23,2017-12-15 00:00:00,2022-12-14 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,285052.032,27675.588,0.0,0.0,7666.42,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,722475.104,2022,Good,Journalist
Architect,40_,42241.19,11.0,Home Equity Loan,5.0,11,High_spent_Medium_value_payments,525.7437167759903,1000224999527,41608.0,2017-11-02 00:00:00,2021-10-21 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,35923.0,189.164,0.0,5685.0,0.0,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,50844.566,2021,Good,_______
Journalist,40,42241.19_,11.0,Home Equity Loan,0.0,11,Low_spent_Large_value_payments,410.94742718749984,1000023942589,55575.0,2011-12-26 00:00:00,2021-12-26 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,0.0,0.0,0.0,0.0,758.53,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,63567.12,2021,Good,Journalist
Journalist,40,42241.19,11.0,Home Equity Loan,5.0,11,Low_spent_Medium_value_payments,268.1662389221807,1000544327767,18550.0,2023-05-16 00:00:00,2024-05-15 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,18550.0,0.0,0.0,0.0,0.0,0,0,RG3,Consumer and staff loans,unemployed,Individual,Monthly,Condominium,23043.03,2024,Good,Journalist
Journalist,40_,42241.19,11.0,Home Equity Loan,5.0,14,Low_spent_Large_value_payments,460.1679071451715,1000333629074,53268.0,2022-11-07 00:00:00,2024-11-25 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,49987.31,299.88,0.0,3280.69,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,65241.56800000001,2024,Good,Journalist
Journalist,41,42241.19,11.0,Home Equity Loan,5.0,9,High_spent_Small_value_payments,371.94910613033386,1000336286313,2250000.0,2020-07-11 00:00:00,2022-07-11 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,1502006.106,12245.496,0.0,0.0,335699.01,0,0,RG3,Consumer and staff loans,Wsale of agricultural raw-mats,DOMESTIC TRADE,Quarterly,Condominium,6258010.378,2022,Good,Journalist
Entrepreneur,3616,31087.66_,12.0,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",10.0,5,High_spent_Medium_value_payments,329.41410097839764,1000264410146,466427.15,2018-11-08 00:00:00,2023-11-08 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,84227.74,608.05,-11119.14,0.0,10997.29,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,664000.0,2023,Standard,Entrepreneur
Entrepreneur,23,31087.66,12.0,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",7.0,8,Low_spent_Large_value_payments,284.6826515039707,1000362431313,79902.0,2020-12-17 00:00:00,2024-12-17 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,79752.0,0.0,0.0,150.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,101344.248,2024,Standard,Entrepreneur
Entrepreneur,23,31087.66,12.0,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",11.0,11_,High_spent_Medium_value_payments,257.9801195634925,1000397074092,700000.0,2021-04-20 00:00:00,2022-04-20 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,159705.472,59786.444,0.0,0.0,387200.11,0,0,RG2,Consumer and staff loans,Wsale of agricultural raw-mats,DOMESTIC TRADE,Half Yearly,Condominium,1064396.91,2022,Standard,Entrepreneur
Entrepreneur,24,31087.66,12.0,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",6.0,8,Low_spent_Small_value_payments,294.90848623093245,1000195869654,504258.25,2017-02-14 00:00:00,2022-02-13 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,399629.34,63612.476,0.0,0.0,10605.44,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,579136.9,2022,Poor,Entrepreneur
Entrepreneur,24,31087.66,12.0,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",10.0,8,!@9#%8,149.28379480866448,1000399262171,53268.0,2021-04-28 00:00:00,2024-08-29 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,47904.44,334.698,0.0,5363.56,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,61232.46599999999,2024,Poor,Entrepreneur
Entrepreneur,24,31087.66,12.0,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",6.0,10,High_spent_Small_value_payments,299.71642178940937,1000307186978,110802.0,2021-11-12 00:00:00,2024-11-11 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,109746.0,0.0,0.0,1056.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,138664.796,2024,Poor,Entrepreneur
Entrepreneur,24,31087.66,12.0,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",10.0,8,!@9#%8,273.3896441235329,1000063993078,118396.99,2012-07-14 00:00:00,2024-05-19 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.1BED,AA,2023-05-24,4325986185.664,171.732,0.0,0.0,8.076147003634966e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,613124.546,2024,Poor,Entrepreneur
Entrepreneur,24,31087.66,12.0,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",10.0,8,High_spent_Small_value_payments,266.7549178,1000001022575,62412.0,1998-01-01 00:00:00,2023-11-25 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,53696.0,274.802,0.0,8716.0,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,77956.228,2023,Poor,Entrepreneur
